"","Assemblage","Order.q","SC","m","Method","qFD","s.e.","qFD.LCL","qFD.UCL"
"1016","4040960200",1,0.982891094396153,450.766891779712,"Extrapolation",2.78512509673903,NA,NA,NA
"1017","4040960480",0,0.7752,35.1007115009644,"Rarefaction",2.85438598227448,NA,NA,NA
"1018","4040960480",0,0.982891094396153,474.018358240819,"Rarefaction",3.89762001507983,NA,NA,NA
"1019","4040960480",1,0.7752,35.1007115009644,"Rarefaction",2.41579081000812,NA,NA,NA
"1020","4040960480",1,0.982891094396153,474.018358240819,"Rarefaction",2.58499525317477,NA,NA,NA
"1021","4040975160",0,0.7752,59.187601405019,"Rarefaction",3.541895987362,NA,NA,NA
"1022","4040975160",0,0.982891094396153,748.776129465257,"Rarefaction",4.44630183369097,NA,NA,NA
"1023","4040975160",1,0.7752,59.187601405019,"Rarefaction",2.75670239118622,NA,NA,NA
"1024","4040975160",1,0.982891094396153,748.776129465257,"Rarefaction",2.91090965568565,NA,NA,NA
"1025","4041043580",0,0.7752,104.052143403618,"Rarefaction",8.62767855823478,NA,NA,NA
"1026","4041043580",0,0.982891094396153,1424.43193818159,"Rarefaction",11.1559917943061,NA,NA,NA
"1027","4041043580",1,0.7752,104.052143403618,"Rarefaction",6.59760523294266,NA,NA,NA
"1028","4041043580",1,0.982891094396153,1424.43193818159,"Rarefaction",7.39292174303698,NA,NA,NA
"1029","4041108500",0,0.7752,42.7787473566708,"Rarefaction",3.08153673790015,NA,NA,NA
"1030","4041108500",0,0.982891094396153,427.639744802077,"Extrapolation",3.67881635336424,NA,NA,NA
"1031","4041108500",1,0.7752,42.7787473566708,"Rarefaction",2.56567939008931,NA,NA,NA
"1032","4041108500",1,0.982891094396153,427.639744802077,"Extrapolation",2.73626935090227,NA,NA,NA
"1033","4041108580",0,0.7752,79.1862830700083,"Rarefaction",3.5993129694781,NA,NA,NA
"1034","4041108580",0,0.982891094396153,586.017056636482,"Extrapolation",3.78836489489661,NA,NA,NA
"1035","4041108580",1,0.7752,79.1862830700083,"Rarefaction",2.98174198628625,NA,NA,NA
"1036","4041108580",1,0.982891094396153,586.017056636482,"Extrapolation",3.08866641030051,NA,NA,NA
"1037","4041128330",0,0.7752,82.6181449933478,"Extrapolation",3.87468361043324,NA,NA,NA
"1038","4041128330",0,0.982891094396153,211.394451918775,"Extrapolation",3.9093573548688,NA,NA,NA
"1039","4041128330",1,0.7752,82.6181449933478,"Extrapolation",3.29551845018872,NA,NA,NA
"1040","4041128330",1,0.982891094396153,211.394451918775,"Extrapolation",3.40661085325343,NA,NA,NA
"1041","4041144860",0,0.7752,96.8460332444676,"Extrapolation",3.836852298881,NA,NA,NA
"1042","4041144860",0,0.982891094396153,302.892309849859,"Extrapolation",3.85114524359063,NA,NA,NA
"1043","4041144860",1,0.7752,96.8460332444676,"Extrapolation",3.18735374350919,NA,NA,NA
"1044","4041144860",1,0.982891094396153,302.892309849859,"Extrapolation",3.26899899825837,NA,NA,NA
"1045","4041144880",0,0.7752,43.2593688674462,"Rarefaction",3.08729935863667,NA,NA,NA
"1046","4041144880",0,0.982891094396153,241.943710334731,"Extrapolation",3.62220842774732,NA,NA,NA
"1047","4041144880",1,0.7752,43.2593688674462,"Rarefaction",2.5674074803144,NA,NA,NA
"1048","4041144880",1,0.982891094396153,241.943710334731,"Extrapolation",2.7179246299632,NA,NA,NA
"1049","5040000010",0,0.7752,85.4485418880325,"Rarefaction",6.13477341072571,NA,NA,NA
"1050","5040000010",0,0.982891094396153,537.974975842599,"Extrapolation",8.63305738735148,NA,NA,NA
"1051","5040000010",1,0.7752,85.4485418880325,"Rarefaction",4.33864591231682,NA,NA,NA
"1052","5040000010",1,0.982891094396153,537.974975842599,"Extrapolation",4.78220609114202,NA,NA,NA
"1053","5040007690",0,0.7752,59.0311773808496,"Rarefaction",4.37043641964393,NA,NA,NA
"1054","5040007690",0,0.982891094396153,1024.28574639578,"Extrapolation",8.03437647666422,NA,NA,NA
"1055","5040007690",1,0.7752,59.0311773808496,"Rarefaction",3.23529580604881,NA,NA,NA
"1056","5040007690",1,0.982891094396153,1024.28574639578,"Extrapolation",3.55172110719271,NA,NA,NA
"1057","5040011800",0,0.7752,21.2189770513515,"Rarefaction",2.72300090584413,NA,NA,NA
"1058","5040011800",0,0.982891094396153,277.514943007734,"Extrapolation",3.43385476782568,NA,NA,NA
"1059","5040011800",1,0.7752,21.2189770513515,"Rarefaction",2.38375178748533,NA,NA,NA
"1060","5040011800",1,0.982891094396153,277.514943007734,"Extrapolation",2.60545790910385,NA,NA,NA
"1061","5040014020",0,0.7752,20.820028516936,"Rarefaction",2.88275343227979,NA,NA,NA
"1062","5040014020",0,0.982891094396153,245.251684855011,"Rarefaction",3.23324412857687,NA,NA,NA
"1063","5040014020",1,0.7752,20.820028516936,"Rarefaction",2.51548727594702,NA,NA,NA
"1064","5040014020",1,0.982891094396153,245.251684855011,"Rarefaction",2.73699871007404,NA,NA,NA
"1065","5040017040",0,0.7752,53.918988644095,"Extrapolation",2.97774070455554,NA,NA,NA
"1066","5040017040",0,0.982891094396153,234.638037964007,"Extrapolation",3.64402260859025,NA,NA,NA
"1067","5040017040",1,0.7752,53.918988644095,"Extrapolation",2.30410037161,NA,NA,NA
"1068","5040017040",1,0.982891094396153,234.638037964007,"Extrapolation",2.40524608954979,NA,NA,NA
"1069","5040017830",0,0.7752,69.8157175304635,"Rarefaction",3.46242415087214,NA,NA,NA
"1070","5040017830",0,0.982891094396153,350.52296329596,"Extrapolation",3.84933016285989,NA,NA,NA
"1071","5040017830",1,0.7752,69.8157175304635,"Rarefaction",2.71375542431561,NA,NA,NA
"1072","5040017830",1,0.982891094396153,350.52296329596,"Extrapolation",2.80976796091435,NA,NA,NA
"1073","5040022500",0,0.7752,26.3402691456737,"Rarefaction",3.04128273188415,NA,NA,NA
"1074","5040022500",0,0.982891094396153,388.660875318313,"Extrapolation",3.65442550341922,NA,NA,NA
"1075","5040022500",1,0.7752,26.3402691456737,"Rarefaction",2.59347101689913,NA,NA,NA
"1076","5040022500",1,0.982891094396153,388.660875318313,"Extrapolation",2.82397387610855,NA,NA,NA
"1077","5040031240",0,0.7752,44.1997860456807,"Rarefaction",3.2277598353154,NA,NA,NA
"1078","5040031240",0,0.982891094396153,320.339870419563,"Extrapolation",3.71010809692729,NA,NA,NA
"1079","5040031240",1,0.7752,44.1997860456807,"Rarefaction",2.71006916619036,NA,NA,NA
"1080","5040031240",1,0.982891094396153,320.339870419563,"Extrapolation",2.85327075430104,NA,NA,NA
"1081","5040041880",0,0.7752,37.7884413393816,"Rarefaction",3.27559809373939,NA,NA,NA
"1082","5040041880",0,0.982891094396153,264.805824819844,"Extrapolation",3.52911672684286,NA,NA,NA
"1083","5040041880",1,0.7752,37.7884413393816,"Rarefaction",2.7075405948319,NA,NA,NA
"1084","5040041880",1,0.982891094396153,264.805824819844,"Extrapolation",2.88501337788959,NA,NA,NA
"1085","5040049720",0,0.7752,73.9206518949238,"Rarefaction",3.6272236433935,NA,NA,NA
"1086","5040049720",0,0.982891094396153,666.887837406647,"Rarefaction",4.18844555973743,NA,NA,NA
"1087","5040049720",1,0.7752,73.9206518949238,"Rarefaction",2.87546997574747,NA,NA,NA
"1088","5040049720",1,0.982891094396153,666.887837406647,"Rarefaction",2.99899476856807,NA,NA,NA
"1089","5040055960",0,0.7752,27.1349331277282,"Rarefaction",2.98703407812695,NA,NA,NA
"1090","5040055960",0,0.982891094396153,199.476831163559,"Rarefaction",3.32701924729124,NA,NA,NA
"1091","5040055960",1,0.7752,27.1349331277282,"Rarefaction",2.67645723832699,NA,NA,NA
"1092","5040055960",1,0.982891094396153,199.476831163559,"Rarefaction",2.91675618840117,NA,NA,NA
"1093","5040056460",0,0.7752,25.9415762120815,"Rarefaction",2.99508646092993,NA,NA,NA
"1094","5040056460",0,0.982891094396153,214.970537816907,"Rarefaction",3.46982363538135,NA,NA,NA
"1095","5040056460",1,0.7752,25.9415762120815,"Rarefaction",2.65574376065964,NA,NA,NA
"1096","5040056460",1,0.982891094396153,214.970537816907,"Rarefaction",2.91611506968537,NA,NA,NA
"1097","5040056470",0,0.7752,18.6487440674203,"Rarefaction",2.82956546317505,NA,NA,NA
"1098","5040056470",0,0.982891094396153,161.939579211613,"Rarefaction",3.30012100620917,NA,NA,NA
"1099","5040056470",1,0.7752,18.6487440674203,"Rarefaction",2.54809688126971,NA,NA,NA
"1100","5040056470",1,0.982891094396153,161.939579211613,"Rarefaction",2.893639749944,NA,NA,NA
"1101","5040056740",0,0.7752,27.2151727186652,"Rarefaction",3.32585883694218,NA,NA,NA
"1102","5040056740",0,0.982891094396153,112.76309520497,"Extrapolation",4.00645699238863,NA,NA,NA
"1103","5040056740",1,0.7752,27.2151727186652,"Rarefaction",2.84222870303119,NA,NA,NA
"1104","5040056740",1,0.982891094396153,112.76309520497,"Extrapolation",3.12143124306744,NA,NA,NA
"1105","5040056750",0,0.7752,22.9251057205328,"Rarefaction",3.39273750208014,NA,NA,NA
"1106","5040056750",0,0.982891094396153,124.623748176594,"Rarefaction",4.12140665743534,NA,NA,NA
"1107","5040056750",1,0.7752,22.9251057205328,"Rarefaction",2.91032747315439,NA,NA,NA
"1108","5040056750",1,0.982891094396153,124.623748176594,"Rarefaction",3.26325903715078,NA,NA,NA
"1109","5040057320",0,0.7752,26.7594990389655,"Rarefaction",3.5433245577724,NA,NA,NA
"1110","5040057320",0,0.982891094396153,114.44639242798,"Rarefaction",4.04035657644206,NA,NA,NA
"1111","5040057320",1,0.7752,26.7594990389655,"Rarefaction",3.06920585301052,NA,NA,NA
"1112","5040057320",1,0.982891094396153,114.44639242798,"Rarefaction",3.38804668780743,NA,NA,NA
"1113","5040057330",0,0.7752,16.3899424091899,"Rarefaction",2.66732038229367,NA,NA,NA
"1114","5040057330",0,0.982891094396153,254.407214663602,"Extrapolation",4.00213514509502,NA,NA,NA
"1115","5040057330",1,0.7752,16.3899424091899,"Rarefaction",2.39445157767018,NA,NA,NA
"1116","5040057330",1,0.982891094396153,254.407214663602,"Extrapolation",2.74746456198776,NA,NA,NA
"1117","5040057720",0,0.7752,31.2317625220863,"Rarefaction",3.47605520630611,NA,NA,NA
"1118","5040057720",0,0.982891094396153,270.03777250481,"Rarefaction",3.8223758457668,NA,NA,NA
"1119","5040057720",1,0.7752,31.2317625220863,"Rarefaction",2.98102666728508,NA,NA,NA
"1120","5040057720",1,0.982891094396153,270.03777250481,"Rarefaction",3.24193303685741,NA,NA,NA
"1121","5040059440",0,0.7752,25.7138287436399,"Rarefaction",3.60144926227416,NA,NA,NA
"1122","5040059440",0,0.982891094396153,198.773315809304,"Extrapolation",4.26862910454996,NA,NA,NA
"1123","5040059440",1,0.7752,25.7138287436399,"Rarefaction",3.22953786045823,NA,NA,NA
"1124","5040059440",1,0.982891094396153,198.773315809304,"Extrapolation",3.63957133800511,NA,NA,NA
"1125","5040059450",0,0.7752,43.1844498496496,"Rarefaction",3.31744405404923,NA,NA,NA
"1126","5040059450",0,0.982891094396153,363.119008018655,"Rarefaction",4.37262681573935,NA,NA,NA
"1127","5040059450",1,0.7752,43.1844498496496,"Rarefaction",2.80067438428245,NA,NA,NA
"1128","5040059450",1,0.982891094396153,363.119008018655,"Rarefaction",3.00862966390139,NA,NA,NA
"1129","5040061660",0,0.7752,20.3868921897644,"Rarefaction",2.76317582040504,NA,NA,NA
"1130","5040061660",0,0.982891094396153,88.7785944985539,"Extrapolation",2.87697165611967,NA,NA,NA
"1131","5040061660",1,0.7752,20.3868921897644,"Rarefaction",2.4913584180277,NA,NA,NA
"1132","5040061660",1,0.982891094396153,88.7785944985539,"Extrapolation",2.69772767960458,NA,NA,NA
"1133","5040061670",0,0.7752,39.9077544484783,"Rarefaction",2.98288073226388,NA,NA,NA
"1134","5040061670",0,0.982891094396153,378.659441070555,"Rarefaction",3.59036071947792,NA,NA,NA
"1135","5040061670",1,0.7752,39.9077544484783,"Rarefaction",2.44732729280654,NA,NA,NA
"1136","5040061670",1,0.982891094396153,378.659441070555,"Rarefaction",2.59552764817922,NA,NA,NA
"1137","5040064130",0,0.7752,34.7195926144724,"Rarefaction",3.25254178120329,NA,NA,NA
"1138","5040064130",0,0.982891094396153,99.3903231191316,"Extrapolation",3.72542351558546,NA,NA,NA
"1139","5040064130",1,0.7752,34.7195926144724,"Rarefaction",2.69386245432811,NA,NA,NA
"1140","5040064130",1,0.982891094396153,99.3903231191316,"Extrapolation",2.85564363640327,NA,NA,NA
"1141","5040064140",0,0.7752,40.780880864523,"Rarefaction",3.47952973621443,NA,NA,NA
"1142","5040064140",0,0.982891094396153,222.756014172657,"Rarefaction",3.87479556202257,NA,NA,NA
"1143","5040064140",1,0.7752,40.780880864523,"Rarefaction",2.96416480278326,NA,NA,NA
"1144","5040064140",1,0.982891094396153,222.756014172657,"Rarefaction",3.16622231973922,NA,NA,NA
"1145","5040065600",0,0.7752,27.896596319028,"Rarefaction",2.82505219762115,NA,NA,NA
"1146","5040065600",0,0.982891094396153,188.909124252188,"Extrapolation",3.21433718165528,NA,NA,NA
"1147","5040065600",1,0.7752,27.896596319028,"Rarefaction",2.51608994593166,NA,NA,NA
"1148","5040065600",1,0.982891094396153,188.909124252188,"Extrapolation",2.73940661497373,NA,NA,NA
"1149","5040067860",0,0.7752,65.7491166637833,"Rarefaction",3.63939998367021,NA,NA,NA
"1150","5040067860",0,0.982891094396153,654.019825533436,"Rarefaction",4.04203961606784,NA,NA,NA
"1151","5040067860",1,0.7752,65.7491166637833,"Rarefaction",2.91385343656228,NA,NA,NA
"1152","5040067860",1,0.982891094396153,654.019825533436,"Rarefaction",3.0498214576058,NA,NA,NA
"1153","5040068450",0,0.7752,59.0028151926814,"Rarefaction",3.58358217566195,NA,NA,NA
"1154","5040068450",0,0.982891094396153,527.100689991121,"Extrapolation",4.01077666501954,NA,NA,NA
"1155","5040068450",1,0.7752,59.0028151926814,"Rarefaction",2.99293146590504,NA,NA,NA
"1156","5040068450",1,0.982891094396153,527.100689991121,"Extrapolation",3.15420777008601,NA,NA,NA
"1157","5040068460",0,0.7752,53.4338890507274,"Rarefaction",3.3968670276693,NA,NA,NA
"1158","5040068460",0,0.982891094396153,504.987032307073,"Rarefaction",3.97581475394606,NA,NA,NA
"1159","5040068460",1,0.7752,53.4338890507274,"Rarefaction",2.86644061489724,NA,NA,NA
"1160","5040068460",1,0.982891094396153,504.987032307073,"Rarefaction",3.02698235304876,NA,NA,NA
"1161","5040069590",0,0.7752,51.3011030677754,"Rarefaction",3.56868330499564,NA,NA,NA
"1162","5040069590",0,0.982891094396153,565.867486986603,"Rarefaction",4.05536874299795,NA,NA,NA
"1163","5040069590",1,0.7752,51.3011030677754,"Rarefaction",3.03188548009333,NA,NA,NA
"1164","5040069590",1,0.982891094396153,565.867486986603,"Rarefaction",3.22770080562174,NA,NA,NA
"1165","5040069600",0,0.7752,35.3475168851755,"Rarefaction",3.17655926716253,NA,NA,NA
"1166","5040069600",0,0.982891094396153,193.581894188863,"Extrapolation",3.76428107747638,NA,NA,NA
"1167","5040069600",1,0.7752,35.3475168851755,"Rarefaction",2.68569367446876,NA,NA,NA
"1168","5040069600",1,0.982891094396153,193.581894188863,"Extrapolation",2.88339902417655,NA,NA,NA
"1169","5040069960",0,0.7752,44.687585065671,"Rarefaction",3.37007432143177,NA,NA,NA
"1170","5040069960",0,0.982891094396153,442.447239831318,"Rarefaction",4.02038085026829,NA,NA,NA
"1171","5040069960",1,0.7752,44.687585065671,"Rarefaction",2.95242108529774,NA,NA,NA
"1172","5040069960",1,0.982891094396153,442.447239831318,"Rarefaction",3.15164138182471,NA,NA,NA
"1173","5040069970",0,0.7752,54.7944063924443,"Rarefaction",3.59682292486086,NA,NA,NA
"1174","5040069970",0,0.982891094396153,577.797936095542,"Rarefaction",4.13358611998836,NA,NA,NA
"1175","5040069970",1,0.7752,54.7944063924443,"Rarefaction",2.95880915650445,NA,NA,NA
"1176","5040069970",1,0.982891094396153,577.797936095542,"Rarefaction",3.13506932011481,NA,NA,NA
"1177","5040070700",0,0.7752,46.1597943464709,"Rarefaction",3.3791586341275,NA,NA,NA
"1178","5040070700",0,0.982891094396153,528.304779053107,"Rarefaction",4.22739738926288,NA,NA,NA
"1179","5040070700",1,0.7752,46.1597943464709,"Rarefaction",2.94397802914783,NA,NA,NA
"1180","5040070700",1,0.982891094396153,528.304779053107,"Rarefaction",3.152341157558,NA,NA,NA
"1181","5040070710",0,0.7752,115.015608209675,"Rarefaction",5.96640570534655,NA,NA,NA
"1182","5040070710",0,0.982891094396153,1438.91044887839,"Rarefaction",8.05177990916953,NA,NA,NA
"1183","5040070710",1,0.7752,115.015608209675,"Rarefaction",3.88506306778084,NA,NA,NA
"1184","5040070710",1,0.982891094396153,1438.91044887839,"Rarefaction",4.16093367732777,NA,NA,NA
"1185","5040073410",0,0.7752,10.8744629813787,"Rarefaction",2.48615956277848,NA,NA,NA
"1186","5040073410",0,0.982891094396153,120.969415292913,"Rarefaction",3.01820312322561,NA,NA,NA
"1187","5040073410",1,0.7752,10.8744629813787,"Rarefaction",2.26806211689195,NA,NA,NA
"1188","5040073410",1,0.982891094396153,120.969415292913,"Rarefaction",2.66322871248929,NA,NA,NA
"1189","5040073420",0,0.7752,29.6152087656897,"Rarefaction",3.67142719006024,NA,NA,NA
"1190","5040073420",0,0.982891094396153,316.176870739945,"Rarefaction",5.15585180844753,NA,NA,NA
"1191","5040073420",1,0.7752,29.6152087656897,"Rarefaction",2.9992636863576,NA,NA,NA
"1192","5040073420",1,0.982891094396153,316.176870739945,"Rarefaction",3.42837522291706,NA,NA,NA
"1193","5040076530",0,0.7752,11.3817311893328,"Rarefaction",2.20330017392061,NA,NA,NA
"1194","5040076530",0,0.982891094396153,207.729431052912,"Extrapolation",3.09562506358155,NA,NA,NA
"1195","5040076530",1,0.7752,11.3817311893328,"Rarefaction",1.97267346471196,NA,NA,NA
"1196","5040076530",1,0.982891094396153,207.729431052912,"Extrapolation",2.31568757937432,NA,NA,NA
"1197","5040076890",0,0.7752,21.3994099908423,"Rarefaction",2.88536363137903,NA,NA,NA
"1198","5040076890",0,0.982891094396153,207.093390473159,"Extrapolation",3.0014967423439,NA,NA,NA
"1199","5040076890",1,0.7752,21.3994099908423,"Rarefaction",2.62952816123886,NA,NA,NA
"1200","5040076890",1,0.982891094396153,207.093390473159,"Extrapolation",2.9103068955424,NA,NA,NA
"1201","5040077640",0,0.7752,11.7389700034097,"Rarefaction",2.07784494794064,NA,NA,NA
"1202","5040077640",0,0.982891094396153,192.638443204878,"Rarefaction",2.87538760452399,NA,NA,NA
"1203","5040077640",1,0.7752,11.7389700034097,"Rarefaction",1.75989831230516,NA,NA,NA
"1204","5040077640",1,0.982891094396153,192.638443204878,"Rarefaction",1.99173941090826,NA,NA,NA
"1205","5040079730",0,0.7752,41.125222336851,"Extrapolation",2.71267355165568,NA,NA,NA
"1206","5040079730",0,0.982891094396153,166.037978496023,"Extrapolation",2.71691255220094,NA,NA,NA
"1207","5040079730",1,0.7752,41.125222336851,"Extrapolation",2.37426882453191,NA,NA,NA
"1208","5040079730",1,0.982891094396153,166.037978496023,"Extrapolation",2.45789001448166,NA,NA,NA
"1209","5040082270",0,0.7752,38.3874224088395,"Rarefaction",3.36639423928516,NA,NA,NA
"1210","5040082270",0,0.982891094396153,497.647321551795,"Rarefaction",4.31898271140926,NA,NA,NA
"1211","5040082270",1,0.7752,38.3874224088395,"Rarefaction",2.82253570926327,NA,NA,NA
"1212","5040082270",1,0.982891094396153,497.647321551795,"Rarefaction",3.00889349316598,NA,NA,NA
"1213","5040085040",0,0.7752,49.3830799208875,"Rarefaction",3.48323872634005,NA,NA,NA
"1214","5040085040",0,0.982891094396153,510.7114489463,"Rarefaction",4.72378104239793,NA,NA,NA
"1215","5040085040",1,0.7752,49.3830799208875,"Rarefaction",2.76866163002194,NA,NA,NA
"1216","5040085040",1,0.982891094396153,510.7114489463,"Rarefaction",2.92912210523629,NA,NA,NA
"1217","5040491370",0,0.7752,9.04645330940309,"Rarefaction",2.05607962917496,NA,NA,NA
"1218","5040491370",0,0.982891094396153,106.091411175077,"Rarefaction",2.49734530106731,NA,NA,NA
"1219","5040491370",1,0.7752,9.04645330940309,"Rarefaction",1.87096574824293,NA,NA,NA
"1220","5040491370",1,0.982891094396153,106.091411175077,"Rarefaction",2.11846874154994,NA,NA,NA
"1221","5040491510",0,0.7752,20.7293817712826,"Rarefaction",2.8346833858063,NA,NA,NA
"1222","5040491510",0,0.982891094396153,372.20358501227,"Extrapolation",3.83946972219342,NA,NA,NA
"1223","5040491510",1,0.7752,20.7293817712826,"Rarefaction",2.56811624922645,NA,NA,NA
"1224","5040491510",1,0.982891094396153,372.20358501227,"Extrapolation",2.94233154152502,NA,NA,NA
"1225","5040511570",0,0.7752,34.8321300419582,"Rarefaction",3.32264190219013,NA,NA,NA
"1226","5040511570",0,0.982891094396153,289.03451231001,"Rarefaction",3.75526408646033,NA,NA,NA
"1227","5040511570",1,0.7752,34.8321300419582,"Rarefaction",2.92477259103505,NA,NA,NA
"1228","5040511570",1,0.982891094396153,289.03451231001,"Rarefaction",3.16730677171128,NA,NA,NA
"1229","5040524870",0,0.7752,30.0230956431592,"Rarefaction",3.55062607277488,NA,NA,NA
"1230","5040524870",0,0.982891094396153,506.051921482424,"Rarefaction",3.97942615687811,NA,NA,NA
"1231","5040524870",1,0.7752,30.0230956431592,"Rarefaction",3.14479986071038,NA,NA,NA
"1232","5040524870",1,0.982891094396153,506.051921482424,"Rarefaction",3.50354954488392,NA,NA,NA
"1233","5040533380",0,0.7752,25.3158448821098,"Rarefaction",3.11090674220104,NA,NA,NA
"1234","5040533380",0,0.982891094396153,139.450611224187,"Extrapolation",3.42903744261059,NA,NA,NA
"1235","5040533380",1,0.7752,25.3158448821098,"Rarefaction",2.71928690316762,NA,NA,NA
"1236","5040533380",1,0.982891094396153,139.450611224187,"Extrapolation",3.05619277186361,NA,NA,NA
"1237","5040591050",0,0.7752,94.4176892621273,"Rarefaction",5.94532334692052,NA,NA,NA
"1238","5040591050",0,0.982891094396153,1189.33012401955,"Rarefaction",7.88318725537433,NA,NA,NA
"1239","5040591050",1,0.7752,94.4176892621273,"Rarefaction",4.04514660486669,NA,NA,NA
"1240","5040591050",1,0.982891094396153,1189.33012401955,"Rarefaction",4.37969476391619,NA,NA,NA
"1241","6040000740",0,0.7752,52.7369808633226,"Rarefaction",5.22739688360487,NA,NA,NA
"1242","6040000740",0,0.982891094396153,1197.27588211326,"Rarefaction",7.84907398777523,NA,NA,NA
"1243","6040000740",1,0.7752,52.7369808633226,"Rarefaction",4.26226141431663,NA,NA,NA
"1244","6040000740",1,0.982891094396153,1197.27588211326,"Rarefaction",4.88645236901519,NA,NA,NA
"1245","6040000750",0,0.7752,69.9219351717454,"Rarefaction",6.96928661281936,NA,NA,NA
"1246","6040000750",0,0.982891094396153,1137.78289954274,"Rarefaction",9.72336813446358,NA,NA,NA
"1247","6040000750",1,0.7752,69.9219351717454,"Rarefaction",5.32040191501564,NA,NA,NA
"1248","6040000750",1,0.982891094396153,1137.78289954274,"Rarefaction",6.0229538781258,NA,NA,NA
"1249","6040005190",0,0.7752,56.4734313347396,"Rarefaction",4.27622530823433,NA,NA,NA
"1250","6040005190",0,0.982891094396153,251.964810558521,"Extrapolation",7.53446203952342,NA,NA,NA
"1251","6040005190",1,0.7752,56.4734313347396,"Rarefaction",2.6311739276538,NA,NA,NA
"1252","6040005190",1,0.982891094396153,251.964810558521,"Extrapolation",2.91532286591191,NA,NA,NA
"1253","6040005490",0,0.7752,15.1876779744666,"Rarefaction",2.59168886356314,NA,NA,NA
"1254","6040005490",0,0.982891094396153,1201.16298609549,"Rarefaction",5.05275923611907,NA,NA,NA
"1255","6040005490",1,0.7752,15.1876779744666,"Rarefaction",2.29267639596768,NA,NA,NA
"1256","6040005490",1,0.982891094396153,1201.16298609549,"Rarefaction",2.61996791458308,NA,NA,NA
"1257","6040005500",0,0.7752,121.398858583162,"Rarefaction",5.82819712775517,NA,NA,NA
"1258","6040005500",0,0.982891094396153,600.789207638411,"Extrapolation",7.91309401650732,NA,NA,NA
"1259","6040005500",1,0.7752,121.398858583162,"Rarefaction",3.67020150833667,NA,NA,NA
"1260","6040005500",1,0.982891094396153,600.789207638411,"Extrapolation",3.86453753373437,NA,NA,NA
"1261","6040006470",0,0.7752,87.51595719607,"Rarefaction",5.04987241485068,NA,NA,NA
"1262","6040006470",0,0.982891094396153,844.694166400946,"Extrapolation",5.49714812000394,NA,NA,NA
"1263","6040006470",1,0.7752,87.51595719607,"Rarefaction",3.78111957287558,NA,NA,NA
"1264","6040006470",1,0.982891094396153,844.694166400946,"Extrapolation",3.98302285922011,NA,NA,NA
"1265","6040007010",0,0.7752,63.6838189891119,"Rarefaction",5.54235979723959,NA,NA,NA
"1266","6040007010",0,0.982891094396153,836.253411953517,"Extrapolation",7.50864936389549,NA,NA,NA
"1267","6040007010",1,0.7752,63.6838189891119,"Rarefaction",4.47119289353715,NA,NA,NA
"1268","6040007010",1,0.982891094396153,836.253411953517,"Extrapolation",4.96314884068871,NA,NA,NA
"1269","6040007960",0,0.7752,83.9099448425075,"Rarefaction",5.49940487144023,NA,NA,NA
"1270","6040007960",0,0.982891094396153,1094.35122338196,"Rarefaction",7.83607961628306,NA,NA,NA
"1271","6040007960",1,0.7752,83.9099448425075,"Rarefaction",3.79839543091024,NA,NA,NA
"1272","6040007960",1,0.982891094396153,1094.35122338196,"Rarefaction",4.14820333731863,NA,NA,NA
"1273","6040008320",0,0.7752,107.064439805628,"Rarefaction",6.60882865237737,NA,NA,NA
"1274","6040008320",0,0.982891094396153,834.760128925983,"Extrapolation",8.21600652061104,NA,NA,NA
"1275","6040008320",1,0.7752,107.064439805628,"Rarefaction",4.43246217435047,NA,NA,NA
"1276","6040008320",1,0.982891094396153,834.760128925983,"Extrapolation",4.78093704660309,NA,NA,NA
"1277","6040009770",0,0.7752,50.9754085806314,"Rarefaction",4.37012246231611,NA,NA,NA
"1278","6040009770",0,0.982891094396153,288.519570697844,"Extrapolation",5.52632148589502,NA,NA,NA
"1279","6040009770",1,0.7752,50.9754085806314,"Rarefaction",3.33252588164973,NA,NA,NA
"1280","6040009770",1,0.982891094396153,288.519570697844,"Extrapolation",3.60905149645747,NA,NA,NA
"1281","6040012800",0,0.7752,27.6181697727687,"Rarefaction",3.3183734907891,NA,NA,NA
"1282","6040012800",0,0.982891094396153,166.191787318074,"Extrapolation",3.78304034858023,NA,NA,NA
"1283","6040012800",1,0.7752,27.6181697727687,"Rarefaction",2.52966039981127,NA,NA,NA
"1284","6040012800",1,0.982891094396153,166.191787318074,"Extrapolation",2.73893320601075,NA,NA,NA
"1285","6040013420",0,0.7752,49.6672758492118,"Rarefaction",3.67028465856142,NA,NA,NA
"1286","6040013420",0,0.982891094396153,338.374438685222,"Extrapolation",6.52371531076245,NA,NA,NA
"1287","6040013420",1,0.7752,49.6672758492118,"Rarefaction",2.57069073832028,NA,NA,NA
"1288","6040013420",1,0.982891094396153,338.374438685222,"Extrapolation",2.82031909449928,NA,NA,NA
"1289","6040013430",0,0.7752,59.162818285179,"Rarefaction",4.51102041777161,NA,NA,NA
"1290","6040013430",0,0.982891094396153,1003.29855347152,"Extrapolation",8.79606736851994,NA,NA,NA
"1291","6040013430",1,0.7752,59.162818285179,"Rarefaction",3.19906525922494,NA,NA,NA
"1292","6040013430",1,0.982891094396153,1003.29855347152,"Extrapolation",3.55989521975609,NA,NA,NA
"1293","6040013750",0,0.7752,48.4605924074315,"Rarefaction",4.31816317479724,NA,NA,NA
"1294","6040013750",0,0.982891094396153,629.432953733954,"Extrapolation",6.45894082459355,NA,NA,NA
